Units,words,mean_cn,sentence,sentence_tra
Unit1,nail,,I'm going to the salon to get my nails done.,我准备去沙龙把我的指甲做好。
Unit1,fashion,n. 时髦，风尚，方式v. 把...塑造成，制作,The red dress was in the fashion show.,这条红裙曾出现在时装秀上。
Unit1,title,"n. 标题;  头衔;  权利;  adj. 标题的, 题目的;  称呼的;  vt. 加标题于;  授予…称号;  ",I knew what the story was about by reading the title.,我看标题就知道这本书讲的是什么。
Unit1,settle,v.安排；安放；调停 ,The college students are getting settled in their new dormitory. ,大学生们正在安顿他们的新宿舍。
Unit1,fancy,n.想象力，设想，爱好adj.昂贵的，花哨的；奇特的；v.想象，希望，迷恋,The wedding was very fancy; there were flowers everywhere.,婚礼很昂贵，到处都摆满了鲜花。
Unit1,terrorist,n.恐怖主义者,The terrorist is planning another attack. ,恐怖分子正蓄谋另一次袭击。
Unit1,scenery,n. 风景,"The leaves turn orange in autumn, which provides for some beautiful scenery.",这些树叶在秋天变成橘黄色，平添了许多美景。
Unit1,destruction,n.破坏，毁灭，灭亡,"The typhoon caused much destruction, knocking over trees and damaging houses.",台风破坏性巨大，吹倒了树，摧毁了房屋。
Unit1,dip,v.浸，蘸n.倾斜，下降；浸渍,The bird dips its feet into the water.,这只鸟把它的脚浸入水中。
Unit1,fist,n. 拳头;  笔迹;  vt. 用拳头打;  握成拳;  紧握;  ,The boy clenches his fist with an ambitious look.,男孩握紧拳头，一脸雄心勃勃的样子。
Unit1,gallery,n.美术馆，画廊，(议会等的)旁听席，走廊,This gallery has a lot of flower pictures.,这个展览馆有大量的花朵图片。
Unit1,reality,n.现实，实际；真实,"Their actions were friendly, but in reality they hated each other.",表面上他们彼此很友好，但是实际上却相互仇恨。
Unit1,flood,n.洪水v.淹灭,My house was damaged in the flood.,我的房子在洪水中被破坏了。
Unit1,spider,n. 蜘蛛,The spider weaves a web to catch flies.,蜘蛛织网来捕捉飞虫。
