units,words,mean_cn,sentence,sentence_tra
Unit5,unique,adj.独特的，独一无二的adj.(唯一的) 特有的,Fingerprints are unique to each individual.,每个人的指纹都是独一无二的。
Unit5,brand,,These companies all have very well-known brands.,这些公司都有非常知名的品牌。
Unit5,cartoon,n. 卡通，漫画,This is a cartoon of Noah's Ark.,这是诺亚方舟的漫画。
Unit5,engine,n.引擎，发动机,There was a problem with the engine of my car. ,我车里的引擎出了点问题。
Unit5,sword,n.剑，刀,At the museum they had a sword on display that was over 800 years old.,在博物馆陈列着一把有八百多年历史的剑。
Unit4,statement,n. 声明，陈述；结算单，报表,He gave a statement to the news reporters.,他向记者发表了一份声明。
Unit4,defend,v. 防卫，保卫，防守,Our anti-virus software will defend your computer against attacks.,我们的杀毒软件能帮助你的电脑抵御攻击。
Unit4,anger,,She cannot control her anger.,她不能控制自己的怒火。
Unit4,rank,,I don't like the way our teacher ranks all the students from best to worst.,我不喜欢老师这种把所有学生从最好到最差分等级的做法。
Unit4,cheek,"n. 面颊, 脸蛋;  vt. 无礼地说;  ",She used a cream on her cheeks to take care of her skin.,她把面霜涂在脸颊上来保养皮肤。
Unit4,simply,adv.简单地，明了的，仅仅,I like to eat simply: just plain vegetables for me.,我喜欢吃简单些，只要给我些普通的的蔬菜就行。
Unit4,flight,n.航班，飞行，逃跑,I have to get to the airport quickly--my flight leaves in an hour!,我必须赶快到达机场——我的飞机在一个小时后要飞了！
Unit4,be likely to,很可能……；有希望……,This is a good set of cards that is likely to win the game.,这是一副好牌，可能能赢得游戏。
Unit4,curiously,adv.好奇地；奇怪地,That's a very curiously placed conference table!,那些会议桌摆放得不可思议。
Unit4,likely,adj.有可能；可信的；适合的adv.很可能,"If you see dark clouds, it's likely that it will rain.",如果你看到乌云，可能会下雨。
Unit4,spoken,adj.口语的，口头的,English and Chinese are some of the world's most commonly spoken languages.,英语和汉语是世界上最常用的口语。
Unit4,adult,n. 成年人;  adj. 成年的;  成年人的;  色情的;  ,We're both adults now - kiss me!,我们都是成年人了，亲亲我！
Unit4,false,adj.错误的，虚伪的，伪造的,Her false identity fooled all of us at first.,一开始她的假身份欺骗了我们所有人。
Unit4,misunderstand,v.误解，误会,I think he misunderstands the recipe.,我认为他误解了食谱（上的做法）。
Unit4,Italy, n. 意大利,I love going to Italy for the food and sightseeing.,我喜欢去意大利因为那有美味的食物和美丽的风景。
Unit4,Spain,n. 西班牙;,Spain is famous for bull fights and flamenco dancing.,西班牙以斗牛和弗拉门科舞而闻名。
Unit4,misread,vt．读错；误解,We're lost - we must have misread the map.,我们迷路了——我们肯定错读了地图。
Unit4,represent,v.描述，表示；代表，代理；阐明，说明,These pictures represent different kinds of weather.,这些图片代表了不同类型的天气。
Unit4,yawn,n. 呵欠;  裂开;  vi. 打呵欠;  裂开;  vt. 打着呵欠说;  ,"""I'm so tired,"" she said as she yawned.",“我好累啊，”她打着哈欠说。
Unit4,association,"n. 结合;  伙伴, 关系;  协会, 联盟;  联想;  ",Our association has many members with different skills.,我们的协会里有很多拥有不同技能的成员。
Unit4,misunderstanding,n. 误解，误会；,"""I'm not a snake; this is a misunderstanding!""",我不是蛇，这是个误会！
Unit4,dash,,All the racers dash forward.,所有选手向前猛冲。
Unit4,greet,v.问候，招呼；反应,This gentleman takes his hat off to greet people.,这位绅士脱下他的帽子，向人们问好。
Unit4,posture,n.姿势，姿态；看法，态度,My mom always told me to keep a straight posture. ,我妈妈总提醒我保持挺直的姿势。
Unit4,frown,n. 皱眉;  不悦;  vi. 皱眉;  不赞成;  vt. 使哑口无言;  ,Grace set her face into a frown; she was not happy at all.,Grace姐姐的脸皱成了一团，她一点也不开心。
Unit4,defence,n.防御，防务，辩护 ,The woman learns self defence.,这个女人学习自卫。
Unit4,Jordan,n. 约旦,"Jordan lies to the East of Israel, in the Middle East.",约旦位于中东，在以色列的东部。
Unit4,Colombia,n．哥伦比亚(南美洲国家),Columbia is unfortunately mostly famous for its drug trade.,很不幸的是哥伦比亚主要以毒品交易而出名。
Unit4,canteen,n. 食堂，小卖部，水壶,Let's go get some food at the canteen.,我们一起去食堂吃点东西吧。
Unit4,muslim,n.穆斯林，穆罕默德信徒 adj.穆斯林的,Muslim women are required to cover their body and hair with a special dress.,穆斯林妇女需要用特殊的衣服遮住身体和头发。
Unit4,unspoken,adj.无言的；未说出口的；不言而喻的,Hush - let our secret remain forever unspoken!,嘘，永远别说出我们的秘密！
Unit4,major,n. 上级; 少校; 专业;  vi. 专攻;  adj. 较大的; 重要的; 主要的;  ,"In chess, the king is your most major piece.", 在国际象棋中，国王是你最重要的棋子。
Unit4,ease,,Lying in the grass gives her a feeling of ease and comfort.,躺在草地上让她轻松舒适。
Unit4,respectful,adj. 恭敬的；有礼貌的,She greeted us in a respectful manner.,她有礼貌地问候了我们。
Unit4,function,n.功能，作用，[pl.]职务，职责；函数v.起作用；正常运转,The function of our digestive system is to feed us and keep us alive.,消化系统的功能是为我们提供营养并维持生命。
Unit4,in general,总的说来,"In general swans are white, but there are some black swans.",天鹅通常是白色的，但也有黑色的天鹅存在。
Unit4,facial,"n. 面部按摩, 美容;  adj. 表面的, 面部的;  ",Facials help keep her skin looking great.,美容能帮助她保持皮肤看起来光滑细嫩的状态。
Unit4,fist,n. 拳头;  笔迹;  vt. 用拳头打;  握成拳;  紧握;  ,The boy clenches his fist with an ambitious look.,男孩握紧拳头，一脸雄心勃勃的样子。
Unit4,approach,,The elephants are approaching us.,一群大象正在靠近我们。
Unit4,truly,adv.真实地；真心地,He must truly love you if he gave you flowers.,如果他送你花就证明他一定真的爱上你了。
Unit4,at ease,舒适；快活；自由自在,"You look very much at ease, lying on that sofa!",你躺在沙发上看起来很放松。
Unit4,subjective,adj.主观(上)的，个人的 ,"Liking wine is subjective - some people do, some people don't.",喝酒是个人喜好，有的人喜欢，有的人不喜欢。
Unit4,lose face,丢面子,Her embarrassing slip-up caused her to lose face in front of her friends.,她那令人尴尬的错误让她在她的朋友面前丢了面子。
Unit4,dormitory,n. 集体宿舍;  宿舍;  ,Our school just constructed a new 400-bed dormitory for the incoming class. ,我们学校刚刚修了一个能容下400张床的宿舍给新生住。
Unit4,employee,n.受雇者，雇员，雇工，职员,"As the boss, I care about all my employees.",作为老板，我非常在意我的员工们。
Unit4,curious,adj. 好奇的;  好管闲事的;  古怪的;  ,The kitten is curious about that cactus. ,小猫对那盆仙人掌很好奇。
Unit4,hug,v.紧抱；拥抱n.拥抱,The happy couple hugs in front of their new house.,这对开心的夫妇相拥在他们的新房子前。
