Units,words,mean_cn,sentence,sentence_tra
Unit1,float,n. 漂浮物;  vi. 漂浮;  散布;  漂泊;  vt. 使漂浮;  散布;  ,My will power makes me float in the air.,我的意志力让我漂浮在空中。
Unit1,length,n.长，长度,I use a tape to measure the length of the wood.,我用卷尺测量木头长度。
Unit1,net,,"I tried to stop the ball, but it went past me and into the net.",我试图去拦住球，但它还是从我身旁擦过进了球网。
Unit1,discovery,n.发现；被发现的事物,Everyone was taken aback by the boy's discovery of a new flower.,每个人都对这个小男孩发现一种新的小花感到吃惊。
Unit1,industrial,adj.工业的，产业的,"Industrial activity is good for the economy, but sometimes bad for the environment.",工业活动对经济有益，但有时对环境有害。
Unit1,writer,n. 文书;  作家;  作曲者;  ,I never became a writer for the money. I just love to write.,我成为一个作家永远不是为了钱，我仅仅是热爱写作。
Unit1,chimpanzee,n. 【动物】黑猩猩;  ,Chimpanzees are the most intelligent non-human animals. ,黑猩猩是除了人类以外最聪明的物种。
Unit1,leak,n. 漏洞; 泄漏; v. 漏; 泄露; ,The pipe has sprung a big leak.,管道裂开造成了严重的泄漏。
Unit1,dolphin,n. 海豚;  ,That dolphin family deem the feeder as one of them. ,这个海豚家族把饲养员看做成他们的一份子。
Unit1,in search of,寻找,The detective hurried along in search of the criminal.,那个侦探急匆匆地寻找着罪犯。
Unit1,journey,n.旅行，旅程　　v.旅行,I took my family on a long journey to another country.,我带着我的家人，长途旅行到另一个国家。
Unit1,ski,n.滑雪板v.滑雪,I can't wait until winter so I can ski again!,冬季滑雪，我迫不及待了！
Unit1,explorer,n.探险家,The explorer followed the tracks to see where the animal went. ,这位探险家循着足迹来找动物的行踪。
Unit1,sink,n.水槽，洗碗池v.（使)下沉，(使)降低,I wash the dishes in the sink.,我在水槽里洗碗。
Unit1,coral,n. 珊瑚,Coral reefs are some of the most beautiful places in the world.,珊瑚礁是世界上最漂亮的地方之一。
Unit1,up-to-date,adj.时新的，新式的；跟上时代的,A smart phone is the most up to date way to get important information.,智能手机是最新的获取重要信息的工具。
Unit1,underwater,n. 水下;  adj. 水下的;  吃水线以下的;  adv. 在水下;  ,When I wear my goggles I can see underwater.,当我戴着我的游泳镜，我就可以在水下睁眼看。
Unit1,schoolboy,n. 男学生；学童,The schoolboy studies hard.,这个男生学习很努力。
Unit1,frightening,adj. 骇人的; 令人惊恐的;  引起突然惊恐的;,OMG! Look at the frightening look of that wolf!,额的娘诶！快看那狼多骇人！
Unit1,wildlife,,Africa has some of the most interesting wildlife in the world.,非洲有不少世界上最有趣的动物。
Unit1,whirlpool,"n. 漩涡;  混乱, 纷乱;  ",We barely managed to get out of the whirlpool.,我们差点就没从漩涡里出来。
Unit1,altogether,adv.完全地，合计，总而言之,She's changing her whole face altogether.,她要一次改头换面！
Unit1,energetic,adj.精力充沛的，充满活力的；有力的，积极的,I am an energetic runner.,我是个精力充沛的跑步者。
Unit1,sign,n. 记号，符号；标志v. 签署,Please sign your name on the dotted line. ,请在虚线上签名。
Unit1,escape,,I enjoy stories about how prisoners escape from prison.,我喜欢关于越狱的故事。
Unit1,terrify,v.使害怕，使惊恐,Scary movies terrify me.  ,恐怖片把我吓坏了。
Unit1,ad,n.广告,I saw an ad for a job.,我看到了一个招聘广告。
Unit1,pick up,搭载，拿回；清理；学会,I'm waiting here to pick up the kids after school.,我正等在这儿来接放学回家的孩子们。
Unit1,collection,n. 收集;  收藏品;  大量;  ,I own a very valuable collection of guitars.,我拥有一些很有价值的吉他珍藏。
Unit1,discount,,"Buy it this week, while you can still get a discount.",这周就买了它吧，还能享受折扣。
Unit1,bay,"n. 港湾, 海湾;  ",The bay cuts into the land and makes a perfect place to go swimming.,"这片海湾嵌入陆地, 使之成为绝佳的游泳场所。"
Unit1,lecture,n. 讲演; 讲课; 讲座;  vi. 讲演;  vt. 向…讲演;  教训;  ,He delivered a series of lectures on the current market trend.,他发表了一系列对于当前市场趋势的讲座。
Unit1,iceberg,n. 冰山,It's too bad that the Titanic hit that iceberg.,泰坦尼克号撞上了冰山真是太不幸了。
Unit1,soul,"n. 心灵, 灵魂;  思想;  情绪;  鬼魂;  核心;  中心人物;  典型;  adj. 黑人的;  熟悉黑人的;  ","When your computer dies, does its soul go to computer heaven?",电脑坏掉以后，它的灵魂是飞去电脑天堂了吗？
Unit1,unknown,adj.不知道的，未知的，不知名的,It's unknown where the flying object came from.,这个不明飞行物不知是从哪儿来的。
Unit1,horrible,adj.可怕的，恐怖的；讨厌的,Ugh - this food tastes horrible!,啊，这东西的味道太可怕了！
Unit1,pollution,n. 污染;  堕落;  污染物;  ,Sea pollution is a threat to the sea creatures.,对于海洋生物来说，海水污染是一大威胁。
Unit1,barrel,n.桶；圆筒；枪管,All of these barrels are full of beer.,所有这些桶都装满了啤酒。
Unit1,ancestor,n. 祖宗，祖先,Our ancestors looked kind of like monkeys.,我们的祖先看起来有点像猴子。
Unit1,trick,n.诡计，恶作剧，技艺，戏法v.哄骗,The magic trick involved making a woman float in the air.,魔术戏法中有一个是让女人浮在空中。
Unit1,present,n.礼物，赠送物v.赠送，呈现adj.出席的,A present for me? Thank you! You're so sweet.,给我的礼物？谢谢，你真好！
Unit1,eventually,adv.终于，最后,"University was difficult for me, but I graduated eventually.",大学对我来说是困难的，但是我终于毕业了。
Unit1,further,adv.更远地adj.更远的；更进一步,Don't stop! Keep going further!,别停下！继续走远点儿！
Unit1,participate,v. 参加,The teacher is happy when her students participate in class discussions.,当学生们参与课堂讨论时老师很开心。
Unit1,the Antarctic,[地理] 南极地区,Blue ice is found all throughout the Antarctic.,南极地区到处都覆盖着蓝冰。
Unit1,recover,v.收回，换回；恢复，痊愈；重新获得，重新找到,I hope you recover from your sickness soon!,我希望你能尽快痊愈。
Unit1,unable,adj.不能的，不会的,What to do? Obviously I'm unable to climb these stairs in my wheelchair!,我该怎么办？很明显我在轮椅上不能爬上楼梯。
Unit1,penguin,n.企鹅 ,They just opened a penguin exhibit at the zoo.,他们刚在动物园里开了一个企鹅展示会。
Unit1,apologise,"vt. 道歉, 认错vi. 道歉, 认错",I should apologise to my friend for yelling at him.,我应该向我朋友道歉，因为我对他大声吼叫了。
Unit1,attract,v.吸引，引诱,Use different types of bait to attract different fish.,用不同类型的诱饵去吸引不同的鱼。
Unit1,solution,n.溶解状态，解决，解决办法,I think the other plan is the better solution.,我觉得另一个解决方法更好。
Unit1,agricultural,adj. 农业的; 农艺的;  ,The agricultural industry is so advanced that there should be enough food for everyone.,农业产业相当发达，足以供应每个人食物了。
Unit1,debate,v. 辩论，争论，议论n. 讨论，辩论,We had a debate about who was the smartest.,我们有过一个关于谁最聪明的争论。
Unit1,measure,,Every week I measure my waist to see how much weight I've lost.,每周我都量一下腰围来看我掉了多少斤肉。
Unit1,survive,"vi. 活下来, 幸存;  vt. 比…活得长;  幸免于;  ",It's hard for plants to survive in the desert.,对植物来说，在沙漠里幸存很困难。
Unit1,department,n.部门；系；购物区,You can find all our men's shirts in the Men's Department.,你能在男装区找到我们全部的男士衬衫。
Unit1,terror,n.恐怖，惊骇 ,I feel a sense of terror when I see sharks.,当我看到鲨鱼时感到很惊恐。
Unit1,intelligent,adj. 聪明的,She can do very difficult math--what an intelligent girl!,她能解出非常难的数学题，真是个聪明的女孩儿！
