Units,words,mean_cn,sentence,sentence_tra
Unit4,outlet,n.出口；排出；专卖店,Water came out of the wall through several outlets.,墙上的水从几个出口排了出来。
Unit4,set up,设立，创立；提议，提倡；预备；（军事）训练,We set up our tent by the shore of the lake.,我们在湖岸边扎起了帐篷。
Unit4,hotpot,n. 火锅,They liked going to the restaurant and making their own food in the hotpot.,他们喜欢去餐馆吃自助火锅。
Unit4,chain store,连锁店,"It's a chain store, so you can find them in any city.",这是一家连锁店，所以你可以在任何一个城市找到它们。
Unit4,swiftly,adv.迅速地；敏捷地,Rabbits run very swiftly!,兔子跑得很快！
Unit4,take over,接收，接管，接任，夺取,"Oh, no! Masked villains want to take over our city!",哦，不！戴面具的坏人想占领我们的城市！
Unit4,staff,n.职员；参谋；棍；（乐）五线谱,You can ask any of our staff for help.,你可以向我们的任何职员请求帮助。
Unit4,stand,n. 讲台;  看台;  vi. 站立;  起立;  vt. 使站立;  忍耐;  抵御;  ,My dog can stand on two feet and she can even put on her own shoes!,我的狗能双脚站立，它甚至能自己穿鞋！
Unit4,ownership,n. 所有权,He was excited about his ownership of a new car.,拥有一辆新车真让他感到兴奋。
Unit4,as well as,adv. 也;  和;  此外,My dog as well as his dog are wearing funny hats and sunglasses.,我的狗和他的狗都戴着奇怪的帽子和眼镜。
Unit4,detail,n.细节；详情v.详述,"When the leaf is seen up close, you can see a lot of fine details.",近距离看树叶时，你可以看到很多的细节。
Unit4,branch,n.树枝；分支(学科)；部门 ；办事处,I climbed a rope tied around a tree branch.,我沿着捆绑在树枝上的绳子爬上去。
Unit4,convenience store,n. (全天或长时间营业的)便利商店,"They might be small, but convenience stores sell many useful products.",它们是很小但很方便的商店，卖各种各样实用的产品。
Unit4,pop into, 急急走进 ...,Let's just pop into the store and see if they have any nice clothes!,咱去店里潇洒走一回吧，看看有没有漂亮衣服！
Unit4,car park, 停车场,The car park is almost full.,停车场几乎满了。
Unit4,California,n.加利福尼亚州,California is a state in the United States of America.,加利福尼亚是美国的一个州。
Unit4,bakery,n.面包房,I went to the bakery to buy some bread. ,我去面包店买了一些面包。
Unit4,meet one's needs, 符合某人的需要,My lovely wife meets all my needs.,我亲爱的老婆能满足我所有的需求。
Unit4,a wide range of, 各式各样的,There's a wide range of fruit and vegetables to choose from.,这里有各式各样的水果和蔬菜可选择。
Unit4,pack,,Make sure to pack all your clothing for the trip!,确保打包好所有你这次旅行需要的衣服。
Unit4,of some kind, 某种,"He didn't know what it was, but he knew it was a bug of some kind.",他不知道它是什么，但他知道那是某种虫子。
Unit4,expand,vi. 膨胀;  展开;  进一步阐述;  变得和蔼可亲;  vt. 扩大;  使伸开;  详细展开;  ,"As the boy blows air in, the balloon expands.",随着男孩儿往里吹气，气球膨胀了。
Unit4,impress,v. 使有印象，使铭记,The magician impressed the audience with his amazing tricks. ,这位魔术师用他惊人的伎俩给观众留下了深刻的印象。
Unit4,launch,v. 创办，发起，起飞；开始从事n. 游艇，发射,The space shuttle launched into the sky in a cloud of smoke.,航天飞机在一片烟雾里被发射到天空中。
Unit4,stand for,代表，象征,The Statue of Liberty stands for freedom and a better life for immigrants.,自由女神像是自由和移民们想要的好生活的象征。
Unit4,tidy,adj.整洁的，有条理的,The little girl is very tidy; she loves to clean the house.,这个小女孩很整洁，她喜欢收拾屋子。
Unit4,well-lit,adj. 照明良好的,"At night, the bridge is well-lit.",晚上桥的照明很好。
Unit4,appliance,n.用具，设备，装置,"I spend all my money on home appliances, like TVs and refrigerators.",我把所有的钱都花在像电视和冰箱这种家用电器上了。
Unit4,personnel,n.职员，人员，人事,Only company personnel are allowed into this building.,只有公司职员才可以进入这座大楼。
Unit4,immediately,"adv. 直接地;  立即, 马上;  靠近地;  ","\u201cYes sir, I'll be there immediately!\u201d ","""好的，我马上到！"""
Unit4,import,v.输入，进口n.输入，进口,We import goods from China because they're cheap.,因为价格便宜，我们都从中国进口商品。
Unit4,no doubt,无疑地,"2+2=4 is correct, no doubt.",2+2=4是正确的，毫无疑问。
Unit4,establish,vt. 建立;  确立;  使安全; 使成为,The People's Republic of China was established in 1949.,中华民族共和国成立于1949年。
Unit4,range,n. 排;  变动范围;  山脉;  放牧场;  vi. 排成一排;  adj. 牧场的;  vt. 排列;  ,Try to keep your speed in the 40 to 80 kilometers per hour range.,尽量把你的速度保持在每小时40—80公里的范围内。
Unit4,roll,v.滚动，转动；使摇摆n.卷；隆隆声,Where is he rolling that ball?,他要把球推到哪里？
