Units,words,mean_cn,sentence,sentence_tra
Unit4,investigate,v. 调查，研究,"The detective investigates the ground, hoping to learn something about the case.",侦探勘察了地面，希望可以找到一些案件的线索。
Unit4,maintain,v.维持，赡养，维修，主张,I wash my car daily to maintain its shine.,我每天都洗车来维持它的光洁如新。
Unit4,realistic,adj.现实(主义)的；逼真的，栩栩如生的,Wow - that's a pretty realistic drawing of a violinist!,哇！那真是一幅栩栩如生的小提琴手素描！
Unit4,visible,adj. 看得见的，显然的,"Yeah, your car's visible--I can see it over there.",是的，你的车很显眼，我可以看到它在那儿。
Unit4,believe in,相信,Do you believe in God?,你相信上帝吗？
Unit4,religious,adj. 宗教的;  虔诚的;  修道的;  严谨的;  ,Religious people believe prayer helps them and others.,宗教人士相信祈祷可以帮助他们和其他人。
Unit4,claim,v.声称；认领；索赔,She claims her baggage at the airport.,她在机场领取行李。
Unit4,boar,n. 公猪;  公猪肉;  野公猪;  ,"Boars are fierce, wild, hairy male pigs.",野公猪是凶残、野性、多毛的公猪。
Unit4,archaeologist,n. 考古学家,Archaeologists look for old things in the ground.,考古学家在地里找旧东西。
Unit4,upset,,She was really upset after her presentation to the class didn't go well.,在班上做完不理想的报告以后，她很沮丧。
Unit4,dealer,n. 经销商，商人,The car dealer gave us a great deal on our new car.,汽车经销商在我们买这辆新车时给了我们很大的优惠。
Unit4,undoubtedly,adv.无容置疑地，肯定地,The answer was undoubtedly two.,无容置疑答案就是二。
Unit4,base on,v.  基于； 以 ... 为依据,They produce a movie based on the book.,他们基于这本书创作了一部电影。
Unit4,the Stone Age, 石器时代,People had to cook over an open fire in the Stone Age.,在石器时代，人们不得不用火堆来烹饪。
Unit4,tremendously,adv. 惊人地；非常；十分,"The atomic explosion was tremendously loud, bright, and destructive.",原子弹爆炸非常响、非常亮，极具有破坏性。
Unit4,take a peek at, 偷看,She was told not to look at her birthday present but she couldn't resist taking a peek at it.,她被要求不准看生日礼物，但她忍不住偷看了一眼。
Unit4,the Netherlands, 荷兰,The Netherlands are famous for their windmills and tulips.,荷兰以风车和郁金香出名。
Unit4,take one's own life, 自杀,She took her own life by taking too many sleeping pills.,她吃了过量安眠药，自杀死了。
Unit4,financial,adj. 财政的; 金融的;  ,It's easy to make money in the financial industry.,在金融业赚钱很容易。
Unit4,community,n. 社区，团体，(生)群落；人群，很多个体的集合体,Our village is a happy community where we all like to help our neighbors.,因为我们邻里间都喜欢相互帮助，所以我们的社区很和谐。
Unit4,painter,n.漆工；画家,My friend is a well-known painter. His paintings can sell for hundreds of dollars!,我的朋友是个知名画家。他的作品可以卖到几百美元。
Unit4,masterpiece,n. 杰作; 业绩;  ,'Cupid and Psyche' is a masterpiece of classical sculpture.,"""丘比特与普绪刻""是古典雕刻技艺中的杰出作品。"
Unit4,date from,起源于,This antique car dates from the 50's.,这辆古董车的历史能追溯到50年代。
Unit4,stroke,n.一击，(病)突然发作；中风；棍棒（笔或刷子的）；笔画 v.划掉；抚摸；击打,The stroke of his club sent the ball flying high in the air.,他球杆这一击把球送上了高高的天空。
Unit4,ridicule,v. 嘲笑，愚弄n. 嘲笑，愚弄,I'm sick of being ridiculed by my dumb coworker.,我受够了愚蠢的同事们的嘲笑。
Unit4,view,n. 视野；见解； 风景v. 看，俯瞰；视察,What an amazing view from up here!,山顶的风景太赞了！
Unit4,amateur,,"At only four years old, she's already an amateur photographer.",虽然只有四岁，她已经俨然是个小小业余摄影师了。
Unit4,admire,v. 钦佩；赞美；羡慕；喜欢,I admire the beautiful decorations on this cake.,我喜欢这个蛋糕上漂亮的装饰。
Unit4,abstract,n.摘要 adj.抽象的，深奥的 ,Abstract art doesn't look like anything.,抽象艺术看起来不像任何具体的东西。
Unit4,cut off,phr. 切断,I think 'impossible' looks better if we cut off the 'im-'.,我觉得把“impossible”这个单词的“im-”去掉更好。
Unit4,genuine,adj.真正的，名副其实的；真诚的,The stamp certifies that the product is genuine and not a fake.,这邮戳证明了这个产品是真的，不是假货。
Unit4,artefact,n. 人工制品，加工品,This old artefact was made by a craftsman thousands of years ago.,这个古老的人工制品是数千年前的手工艺人制作的。
Unit4,clarity,n.清楚，清澈的,The clarity of the water and the reflection is amazing.,清澈的湖水，倒映的风景美极了！
Unit4,deserve,v.应得，应受,The winner deserves the prize--he was really the best.,冠军应得这个奖，他真的很棒！
Unit4,possess,v.拥有，占有，(鬼等)缠、附,She possesses many pairs of shoes.,她有很多双鞋。
Unit4,subject,n.科目；主题；受试者v.使隶属，使受到,English was my favorite subject in school.,英语是我在学校最喜欢的学科。
Unit4,lifelike,"adj. 生物的, 栩栩如生的;  逼真的, 惟妙惟肖的;  ",That picture's quite lifelike - it almost looks real.,这张图片很逼真——看起来几乎是真的。
Unit4,superior,n.上司，长辈adj.优良的，卓越的，较高级的,Our superiors tell us what to do.,我们的上司告诉我们要做什么。
