units,words,mean_cn,sentence,sentence_tra
Unit5,nerve,"n. 神经;  胆量, 勇气;  vt. 给…以力量, 使振作;  ",The brain uses the nerves to send messages to the rest of the body. ,大脑利用神经将信息传递到身体的其他地方。
Unit5,tightly,adv. 紧紧地,My mom always holds me tightly. ,妈妈总是紧紧地抱住我。
Unit5,poison,,Don't drink that poison. It will kill you. ,不要喝那瓶毒药，它会置你于死地。
Unit5,cupboard,n.碗橱，橱柜，密室,We keep all our plates and bowls in the cupboard.,我把我们所有的盘子和碗都放在橱柜里。
Unit5,over and over again,"adv. 反复, 多次重复",The assembly line worker had to do the same thing over and over again.,装配线上的工人要反复做相同的事。
Unit5,bandage,n.绷带v.用绷带绑扎,I hurt my hand so I wrapped it in a bandage.,我把手弄伤了，所以包了绷带。
Unit5,skin,n.皮肤，兽皮，外皮v.剥皮，去皮,Her skin is very clear. ,她的皮肤很光洁。
Unit5,liquid,,On a hot day like this you should drink plenty of liquids.,像这样的大热天你应该多喝水。
Unit5,barrier,n.障碍，屏障，隔阂,The road was closed by a barrier.,这条路设置了路障，被封锁了。
Unit5,throat,n.咽喉，嗓子,The man has a pain in his throat.,这个人喉咙疼。
Unit5,layer,n. 层，层次，阶层,"Wow, look at how many layers that sandwich has!",哇，看看那个三明治有多少层！
Unit5,temporary,adj.暂时的，临时的,This tent is only temporary.,这个帐篷只是临时的。
Unit5,sleeve,n.袖子,"In winter, I prefer shirts with long sleeves. ",冬天，我比较喜欢长袖衬衫。
Unit5,blouse,n. 宽松工作服; 女衬衫; 短上衣;  vi. 宽松下垂;  vt. 使…宽松下垂使松垂;  ,Where did you get that blouse?! I want to buy one for myself.,你从哪买到的那件女士衬衫？我想给自己买一件。
Unit5,treat,v.对待；治疗；讨论；请客n.请客,I went to the dentist's office to get my teeth treated.,我去牙医那里治疗我的牙齿。
Unit5,heal,v.治愈；痊愈；恢复,The doctor heals my shoulder pain with a massage.,医生用按摩治愈我的肩膀疼痛。
Unit5,firm,"vi. 变稳固;  变坚实;  adj. 牢固的;  坚定的;  vt. 使牢固, 使稳固;  adv. 稳固地; n. 公司; 商号;",The lawyers decided to create their own firm.  ,这些律师决定创立自己的事务所。
Unit5,unbearable,adj.不堪忍受的,The smell of the garbage is unbearable. Take it out!,垃圾的味道简直受不了，快把它拿出去！
Unit5,aid,"n. 帮助, 救护;  帮手;  vi. 帮助;  vt. 援助;  ",I cut myself and I need someone to help me - do you know first aid?,我割到了自己，我需要有人来帮我，你会急救吗？
Unit5,pan,n.平底锅v.严厉批评；淘金,A good cooking pan is important for all chefs.,好的平底锅对所有大厨都很重要。
Unit5,mildly,adv.温和地，和善地；适度地,Try this - it's only very mildly spiced.,试试这个——这个口味很清淡。
Unit5,tight,,These shoes are so tight that they hurt my feet.,这双鞋太紧了，弄得我的脚疼。
Unit5,essential,adj.(to)必要的，必不可少的；本质的，基本的,Fruits are essential for good health.,水果对于健康来说是必不可少的。 
Unit5,ceremony,n.典礼，仪式，礼节,They threw flower petals at the wedding ceremony.,他们在婚礼上撒花瓣。
Unit5,infection,n. 感染；传染；影响；传染病,You can prevent nasty infections by washing your hands often.,通过经常洗手，你能避免令人讨厌的传染病。
Unit5,wrist,n. 腕部,All this typing gives me wrist pains.,一直打字让我手腕疼。
Unit5,scheme,n.方案；阴谋v. 计划；策划,This scheme shows how we should play the next game.,这个方案显示出我们下一场应该怎么打。
Unit5,injury,n.损害，伤害；受伤处,The boss went to work despite his injury.,老板不顾伤痛也要去工作。
Unit5,in place,在适当的位置；适当,It looks like my car will be in place for a while.,看起来我的车得呆在那一段时间了。
Unit5,tissue,n.（动植物的）组织，纱布，面巾纸 ,The little girl uses a tissue when she sneezes.,小女孩打喷嚏时扯了张纸巾。
Unit5,scissors,n. 剪刀;  ,Scissors can be fatal in my hands.,剪刀在姐的手里就是凶器。
Unit5,bravery,n.勇敢，勇气,Our platoon was awarded medals for bravery.,我们这一排士兵因勇敢而授予勋章。
Unit5,stab,v.刺伤，戳n. 刺痛，暗害,I felt as if someone had stabbed me in the heart with a knife.,我感觉像有人拿了一把匕首刺戳了我的心脏。 
Unit5,char,n.炭，木炭；［常用复］家庭杂物v.(把...)烧成炭，烧焦,Place the steaks on the grill and then char them until the surface is brown.,把牛排放到烤架上，然后用木炭烤直到表面焦黄。
Unit5,squeeze,,I'll squeeze some oranges to make orange juice.,我要榨这些橙子来做橙汁。
Unit5,ambulance,n.救护车,The ambulance takes us to the hospital very quickly.,救护车迅速把我们载去了医院。
Unit5,basin,n. 盆;  脸盆;  盆地;  vi. 凹下成盆状;  vt. 使(地壳)凹下成盆状;  ,The basin in our bathroom was very clean., 我们浴室的洗脸盆很干净。
Unit5,ray,n.射线，光线，一丝v.放射，照射,A single ray of light illuminates the stage.,一束光照亮舞台。
Unit5,variety,n.变化，多样性，多样化，种类,A wide variety of spices were available in the market.,很多种类的香料在这个集市都有。
Unit5,apply,v. 涂，敷；应用；申请,"Now, I'll apply some cream to your face.",现在，我会涂一些面膜在你脸上。
Unit4,sceptical,adj.怀疑的，不相信的,That doesn't sound right; I'm sceptical.,
Unit4,demand,,We demand that you change your policy! ,我们要求你改变政策！
Unit4,approve,v.赞成，称许，批准,They all approve of my good performance.,他们都称许我良好的表现。
Unit4,professional,adj. 职业的 n. 专业人员,My parents want me to have a professional career  - but which profession should I choose?,我父母希望我步入职业生涯，但是我应该选什么职业呢？
Unit4,editor,n.编辑，编者,My editor always corrects my writing mistakes.,我的编辑一直在改正我的拼写错误。
Unit4,accuse\u2026of,因……指责或控告……,They all accused me of having bad breath.,他们都指责我有口臭。
Unit4,concentrate on,聚精会神；集中思想,"Sorry, my lovely daughter, but I need to concentrate on this.",对不起，我亲爱的女儿，但是我需要专心做这个。
Unit4,ahead of,在……之前,I work hard to stay ahead of everyone else.,我努力保持第一。
Unit4,submit,v.提交，屈服，提出建议,Check the report for mistakes before you submit it.,提交报告前检查一下里面的错误。
Unit4,assistant,,I asked for help from my assistant.,我向我的助手寻求帮助。
Unit4,case,n.例子；箱子；情况v. 包围；把…装于容器中,"As a lawyer, I have lots of cases to deal with.",作为一个律师，我有大量的案件需要处理。
Unit4,profession,n. 职业; 同行; 声明; 立誓信教;  ,"I don't just want a job, I want a real profession! ",我不仅仅是想要一份工作，我想要一份真正的职业！
Unit4,concentrate,,"If you want to hit the target, you will have to concentrate and focus.",如果你想射中靶子，你必须做到集中精神和专注。
Unit4,meanwhile,adv. 同时; 其间;n. 其间; 其时;,"The hare decided to take a rest; meanwhile, the tortoise kept moving.","野兔决定歇一会儿,但同时乌龟还在继续爬。"
Unit4,accurate,"adj. 精确的, 正确的, 符合标准的;  ",I never miss my target because my aim is so accurate.,我从未失手因为我瞄得很准。
Unit4,inform,v.通知，向…报告  ,Please inform us of the news as soon as you know.,请你一有消息就通知我们。
Unit4,eager,"adj. 热切的, 渴望的, 急不可耐的;  ",The kids are eager to eat the ice cream before it melts.,孩子们迫不及待地想在冰激凌化之前吃掉它。
Unit4,deadline,n.最后期限,We have to finish all of the work before the deadline. ,我们必须在最后期限之前完成所有的工作。
Unit4,acquire,"vt. (尤指靠自己的努力或行动或经过一个过程)获得, 学到, 取得;  ",He wants to acquire a new empire.,他想要得到一个新的帝国。
Unit4,involve,v.牵涉；卷入；涉及； 包含,All parts of the machine are involved with each other.,机器的所有部分都环环相扣。
Unit4,concise,adj.简洁的，简要的,"I didn't like her answer, but at least it was concise!",我不喜欢她的答案，但至少是个简洁的答案。
Unit4,unforgettable,adj.难忘的,I'll always remember that unforgettable day on our honeymoon.,我会永远记得我们难忘的蜜月日。
Unit4,assess,v.评估；估值,It's her job to assess her patient's health.,她的工作就是评估病人健康。
Unit4,negative,adj.否定的；消极的n.否定词语；否定的观点,I don't like to be around negative people.,我不喜欢和消极的人待在一起。
Unit4,colleague,"n. 同事, 同行;  ",Our new work colleague gave us a marvelous presentation.,我们的新同事给我们做了一个精彩的展示。
Unit4,depend on,依靠；取决于,I can always depend on my husband to cheer me up.,我一直依靠我的丈夫让我振作起来。
Unit4,technical,adj.技术的，工艺的,We go to her for any technical questions.,有任何技术问题都可以找她。
Unit4,crime,n.罪行，犯罪,Those who commit crimes must be severely punished.,那些罪犯必须受到严惩。
Unit4,publish,v.出版，刊印；公布，发布,They'll publish my book both electronically and in print.,他们会出版我的书，电子版和印刷版都有。
Unit4,chief,n.主管，酋长，长官adj.主要的，首席的,The boss smokes a cigar and relaxes; it's good to be the chief.,老板抽着烟放松自在，做老板真好。
Unit4,assist,n.帮助；助攻v.帮助；促进,The nurse will assist you in walking to your car.,护士会搀扶你走向你的车。
Unit4,admirable,adj.令人钦佩的，极好的，值得赞扬的,Her skills are very admirable.,她技能卓越。
Unit4,accuse,"vi. 指责, 指控;  vt. 指责, 控告, 把…归咎于, 使暴露;  ",They accused each other of being wrong.,他们相互指责对方做错了。
Unit4,assignment,n.分配，委派；任务，(课外)作业,My teacher gave me a lot of homework assignments for the weekend. ,我的老师在周末的时候给了我很多家庭作业和课外任务。
Unit4,thorough,adj.彻底的；详尽的,The accountant makes a thorough evaluation of our books.,这个会计对我们的账簿进行了详细的审核。
Unit4,update,v.更新，使现代化；使靠最近n.更新,I downloaded an update for my software.,我给软件下载了升级包。
Unit4,journalist,n.新闻工作者，记者,The journalist interviews her guests on TV.,记者电视采访她的嘉宾。
Unit4,scoop,n. 勺，铲子，独家新闻v. 挖，掘,"I'd just like one scoop of ice cream, please.",来一勺冰淇淋，谢谢。
Unit4,accusation,n.谴责，[律]指控,That accusation is outrageous - I never stole your car!,这指控令我非常吃惊 - 我从没偷过你的车！
Unit4,section,n. 区域；部分；章节v.划分，切开,You can find jobs in the classifieds section of the newspaper.,你能在报纸的分类单元找到工作。
Unit4,interviewee,n.被接见者，被访问者,The interviewee is very qualified for the job and also has a great personality.,被面试者非常胜任这份工作，人也很不错。
Unit4,amateur,,"At only four years old, she's already an amateur photographer.",虽然只有四岁，她已经俨然是个小小业余摄影师了。
Unit4,demanding,adj. 难取悦的，苛求的；；费力的,My demanding wife won't take 'No' for an answer.,我苛求的妻子从不接受“不”的回答。
Unit4,senior,adj.年长的；资格老的，地位较高的n.(大学或高中)毕业生,Senior citizens should be respected.,年长的人应该被尊重。
Unit4,gifted,adj.有天赋的；有才华的,"She was a gifted musician, even as a little girl.",她是个有天赋的音乐家，即使她是个小女孩。
Unit4,photography,n.摄影，摄影术,"He has an office job, but his passion is photography.",他有一份办公室的工作，但他的兴趣是摄影。
Unit4,guilty,adj.内疚的；有罪的,"Ok, we're guilty - just please don't kill us!",好吧，我们有罪。请不要杀我们。
Unit4,unusual,adj.不平常的，少有的；与众不同的,She has an unusual way of eating. She doesn't use her hands. ,她吃饭的方式很不寻常——她从不用手！
Unit4,technically,adv. 技术上；专门地；学术上；工艺上,Repairing computer circuits is a technically difficult job.,修电脑主板是很难的技术活儿。
Unit4,process,n.过程，工序v.加工，处理,This project has been a long process. ,这个项目经历了一个很长的流程。
Unit4,deliberately,adv.故意地；慢条斯理地,Why does he deliberately try to trip other people?,为什么他要故意伸脚绊别人？
Unit4,photograph,n. 照片;  vi. 拍照;  vt. 为…拍照;  ,After my vacation I showed my friends all of my travel photographs.,在假期之后我向朋友们展示了所有旅途中的照片。
Unit4,edition,n.版，版本，版次,This is the newest edition of the book.,这是这本书最新的版本了。
Unit4,housewife,n. 家庭主妇;  ,She is a good housewife. She always stays home to cook and clean. ,她是个优秀的家庭主妇。她总是呆在家里做饭打扫。
Unit4,delighted,adj.欣喜的，快乐的,She is delighted that she finished her work.,她很高兴她完成了工作。
Unit4,deny,v. 否认；拒绝,"I'm trying to lose weight, so I have to deny myself that delicious cake.",我在减肥，所以我得拒绝那美味的蛋糕。
Unit4,dilemma,n.困境，左右为难,This is quite a dilemma--how will I ever solve this problem?,这真是一个进退两难的窘境！我该怎么解决这个问题？
Unit4,department,n.部门；系；购物区,You can find all our men's shirts in the Men's Department.,你能在男装区找到我们全部的男士衬衫。
Unit4,photographer,n.摄影师 ,The photographer is taking pictures with a camera.,摄影师在用照相机拍照。
Unit4,polish,,They will polish your car and make it shine!,他们会把你的车擦得闪亮！
Unit4,imaginative,adj. 想像的;  富于想像力的;  虚构的;  ,He is very imaginative; he's always coming up with new ideas.,他非常有想象力，总是想出新点子。
