units,words,mean_cn,sentence,sentence_tra
Unit4,electricity,n. 电力;  电流;  电学;  ,Pikachu has an ability to generate electricity.,皮卡丘会放电。
Unit4,disaster,n.灾难，天灾,The entire city is destroyed. What a disaster!,整个城市都被毁了。真是场灾难！
Unit4,earthquake,n. 地震,The rescue team went to rescue the victims of the earthquake.,营救小组正在营救地震的受害者。
Unit4,title,"n. 标题;  头衔;  权利;  adj. 标题的, 题目的;  称呼的;  vt. 加标题于;  授予…称号;  ",I knew what the story was about by reading the title.,我看标题就知道这本书讲的是什么。
Unit4,million,n. 百万;  许多;  adj. 百万;,I made a million dollars last year!,我去年赚了100万美元！
Unit4,in ruins,严重受损；破败不堪,This dirty room is in ruins. ,这个脏房间是一片废墟。
Unit4,dig out,掘出；发现,The construction vehicle is digging out a hole. ,这个施工车辆正在挖洞。
Unit4,a (great) number of,许多；大量的,A great number of people pass through the station every day.,每天都有大量的人路过这个车站。
Unit4,brick,n. 砖,You should build your house out of brick if you don't want it to burn down!,如果你不想你的房子被烧毁就应该用砖砌。
Unit4,mine,"v. 开采, 采矿;n. 矿山; 地雷;pron. 我的(所有物）;",Will he find any gold in the mine?,他能在矿里找到金子么？
Unit4,frightened,adj. 受惊的，受恐吓的,He's easily frightened by anything.,无论什么，都能轻易吓到他。
Unit4,steam,,The first trains were powered by steam.,第一辆火车是蒸汽驱动的。
Unit4,survivor,n.生还者；残存物,There were few survivors of the plane crash.,这场空难几乎没有生还者。
Unit4,farmyard,n. 农家庭院,I can see the animals in my farmyard from  my farm's kitchen window.,透过农场厨房的窗户，我能看见我家庭院里的动物。
Unit4,miner,n.矿工,The miner found  lump of solid gold in the mine.,矿工在矿上发现一块纯金。
Unit4,canal,n. 运河;  水渠;  支流;  ,This city has many canals running through it.,这座城市有很多运河穿流其中。
Unit4,quake,v. 震动；颤抖n. 地震；颤抖,The lady quaked with fear when the police approached her.,当警察靠近她的时候，这位女士害怕得发抖。
Unit4,rescue,,The firemen rescue people from the burning building.,消防队员从失火的建筑中营救人。
Unit4,burst,n. 爆炸;  爆裂;  迸发;  vi. 爆炸;  迸发;  突然出现;  充满;  vt. 使爆炸;  使胀满;  使绽开;  ,The balloon got so big that it burst.,这个气球被撑得太大了，结果爆炸了！
Unit4,damage,v.损害；毁坏　　n.损害,I damaged my car when I drove off the road.,当我开下马路时撞毁了车。
Unit4,smelly,"adj. 有气味的, 有臭味, 散发臭味的;  ",Eww! My armpit is very smelly!,呃，我的胳肢窝真臭！
Unit4,nation,n.民族；国家,We live in a great nation!,我们住在一个伟大的国家！
Unit4,suffering,n. 受难；苦楚adj. 受苦的，患病的,My mother's suffering is intense - her back really hurts. ,我妈妈承受了很大的痛苦，她的背真的很痛。
Unit4,bar,n. 条;  闩;  障碍;  柜台; 酒吧 vt. 阻挡;  禁止;  ,There's no-one drinking in the bar - it's too early.,酒吧还没有人喝酒，太早了。
Unit4,express,n. 快递，快车v. 表达，用快递邮出adj. 快速的，明确的,The express train travels at over 300 kilometers per hour.,这列特快列车时速超过300km。
Unit4,frightening,adj. 骇人的; 令人惊恐的;  引起突然惊恐的;,OMG! Look at the frightening look of that wolf!,额的娘诶！快看那狼多骇人！
Unit4,reporter,n.报告人，通讯员；记者，报导者,The reporters ask him questions.,记者们向他提出问题。
Unit4,ruin,,The fire will ruin everything in the house. ,这火会毁坏房子里所有的东西。
Unit4,congratulation,n.(on)祝贺；祝贺词,Congratulations on your success!,祝贺你的成功！
Unit4,trap,n.陷阱；捕兽夹；诡计v.诱骗,Watch out for the traps--make sure not to step inside any of them.,小心陷阱，确保不要踩到任何一个。
Unit4,crack,n.裂缝；破裂声；挖苦话v.敲出裂痕，敲破；说(笑话)adj.最好的，一流的,The cliff has a big crack running across it.,悬崖上有一道大裂缝贯穿。
Unit4,event,n.事件，大事，比赛项目,I have to attend an important fund-raising event this week.,这周我有一个很重要的筹款活动（事件）要参加。
