Units,words,mean_cn,sentence,sentence_tra
Unit1,aircraft,n.飞机，飞行器，航空器,That aircraft has no pilot flying it!,那架飞机没有飞行员驾驶！
Unit1,can't help doing sth.,禁不止要做某事,I can't help eating all this delicious cake.,我禁不住要吃这些美味的蛋糕。
Unit1,gain,v.获得，增加n.获得，增加,"He only cared about personal gain, and never helped out his friends.",他只关心自己的利益，从不帮助他的朋友。
Unit1,athletic,adj.运动的，体育的，强壮的,The athletic man runs for long distances without needing to rest.,运动员可以跑很长距离并且不用休息。
Unit1,weakness,n.虚弱；软弱；弱点,My weakness is an addiction to coffee.,对咖啡上瘾是我的弱点。
Unit1,sleeve,n.袖子,"In winter, I prefer shirts with long sleeves. ",冬天，我比较喜欢长袖衬衫。
Unit1,carrot,n. 胡萝卜,Bring some carrots in from the garden so we can cook dinner.,从菜园拔一些胡萝卜来，这样我们就可以做晚饭了。
Unit1,cheek,"n. 面颊, 脸蛋;  vt. 无礼地说;  ",She used a cream on her cheeks to take care of her skin.,她把面霜涂在脸颊上来保养皮肤。
Unit1,airline,n. 航空公司;  航空系统;  (飞机的)航线;  adj. 航空公司的;  在航线上的;  ,This airline only flies you to places the pilots really want to visit!,这家航空公司只带你飞去驾驶员想去的地方！
Unit1,association,"n. 结合;  伙伴, 关系;  协会, 联盟;  联想;  ",Our association has many members with different skills.,我们的协会里有很多拥有不同技能的成员。
Unit1,clerk,"n. 职员, 办事员;  店员;  vi. 当职员;  ",The bank clerk asked me for my ID. ,这个银行职员向我要身份证。
Unit1,translator,n.翻译者；翻译器,This electronic translator is easy to use.,这个电子辞典非常好用。
Unit1,lap,,A laptop is so named because it can be held in your lap.,膝上型轻便电脑之所以叫这个名字是因为它可以放在你的大腿上。
Unit1,block,n.街区；块状物；阻碍；大厦v.妨碍，阻挡,Kids love to play with blocks.,孩子们喜欢玩积木。
Unit1,blond,adj.金发的n.白肤碧眼金发的人,Her blond hair looks beautiful in the sunlight.,她金色的头发在阳光下美丽动人。
Unit1,pineapple,n.凤梨，菠萝,Pineapples are my favorite fruit in the summer.,菠萝是我在夏天最喜欢吃的水果。
Unit1,previous,adj.以前的；早先的，过早的,Press this button to go back to the previous page.,按这个按钮，回到上一页。
Unit1,judge,v. 判断；审判；裁决 n. 法官；裁判,The judge decides if I will go to jail.,法官决定我是否会入狱。
Unit1,harvest,n. 收获v.收割 ,The farmer is ready to harvest his crop for market.,农民准备把庄稼收割去卖。
Unit1,companion,"n. 同伴, 志同道合的人;  vt. 陪伴, 陪同;  ","In my English textbook, they are great studying companions.",在我的英语教材里，他们（李雷和韩梅梅）是极好的学习伙伴。
Unit1,devotion,n. 奉献;  热爱;  投入; 忠诚, The cat shows devotion in acting cute.   ,这只猫咪专注于卖萌。
Unit1,aboard,"prep. 在 (船、火车、汽车、飞机等)上, 上(船、火车、汽车、飞机等);  adv. 在船(或火车、公共汽车、飞机等运输工具)上, 上船;  ",We stayed aboard the ship for several hours. It was lovely. ,我们在船上待了好几个小时，这里真爽。
Unit1,literary,adj.文学的，文学上的；精通文学的；以写作为职业的；书本上的；书面语的,Her awesome literary knowledge was a matter of pride for her parents.,她丰富的文学学识是她父母的骄傲。
Unit1,upset,,She was really upset after her presentation to the class didn't go well.,在班上做完不理想的报告以后，她很沮丧。
Unit1,account,"n.  原因, 估价, 利益, 账户, 算账;  vi.  报账, 做出说明(或解释), 为…负责, 受罚;  vt:  认为, 考虑;  ",The bill was paid from my account.,我用我的账户支付了账单。
Unit1,accurately,adv.精确地，准确地 ,If you throw the dart accurately you will get the highest score. ,如果你能把飞镖扔准，你将能得到最高的分数。
Unit1,moustache,"n. 小胡子, (哺乳动物的)触须;",That moustache makes you look ridiculous; please shave it off.,那个小胡子让你看起来很荒诞，请把它刮掉。
Unit1,fault,,Oh no--it was all my fault!,"啊,不要!这全是我的错！"
Unit1,assessment,"n. 评估;  (为征税对财产所作的), 估价;  ","""My assessment is that you are in good health,"" said the doctor.",“根据我的评估，你身体很健康。”医生说。
Unit1,shortcoming,n.短处，缺点,I always forget what to say! It is one of my shortcomings. ,我总是忘记说什么！这是我的缺点之一。
Unit1,allergic,adj.过敏的，对…讨厌的,I'm allergic to these flowers.,我对这些花过敏。
Unit1,chain,n.链，链条，项圈，连锁，一系列v.束缚，用链条拴住,I locked the chain so that the dog can't run away.,我把链子锁起来狗就不会乱跑了。
Unit1,expression,n. 表达；表情，措辞,She has so many vivid facial expressions.,她有很多生动的面部表情。
Unit1,appropriately,adv. 适当地; 合适的,The last piece appropriately fills the jigsaw puzzle of Lord Bao.,最后一片刚好完成包大人拼图。
Unit1,physicist,n. 物理学者,Einstein was a great physicist. ,爱因斯坦是个伟大的物理学家。
Unit1,anxiety,n. 忧虑，渴望,I am filled with anxiety about finishing my work.,要完成工作让我感觉很焦虑。
Unit1,cage,n.笼，鸟笼；囚笼v.关进(笼子),Get me out of this cage! Where's the key?!,把我从这笼子里面放出去！钥匙在哪？！
Unit1,Easter,n.复活节,"On Easter, Christians like to decorate eggs.",在复活节的时候，基督教徒喜欢做彩蛋。
Unit1,phrase,"n. 简短的警句;  短语, 习语;  ","""Attitude is everything"" is a common phrase.",“态度决定一切。”是一句习语。
Unit1,mistaken,adj.错误的；弄错的；被误解的,She thought she had the right answers but found out she was mistaken.,她以为她答对了，但结果显示她错了。
Unit1,accuse,"vi. 指责, 指控;  vt. 指责, 控告, 把…归咎于, 使暴露;  ",They accused each other of being wrong.,他们相互指责对方做错了。
Unit1,butcher,n.屠夫，残杀者 v.屠宰，屠杀,Butchers cut meat.,屠夫切肉。
Unit1,poet,n.诗人 ,Shakespeare is supposed to be the greatest poet of all time.,莎士比亚被认为是史上最伟大的诗人。
Unit1,desire,"n. 愿望, 渴望, 欲望;  要求;  vi. 有希望, 期望, 愿望;  vt. 希望, 渴望;  请求, 要求;  ",The fish had a strong desire to be with its friend.,这条鱼有强烈的欲望同它的朋友在一起。
Unit1,kindness,n.仁慈，亲切；好意；友好行为,She showed kindness to her cat.,她对她的猫很好。
Unit1,wool,n.羊毛，毛线，毛织品,I'll make you a pretty wool sweater.,我要给你织一件漂亮的羊毛衣。
Unit1,astronomy,n.天文学,I've always loved looking at the stars so now I study astronomy.,我一直都很喜欢看星星，所以现在我在研究天文学。
Unit1,tutor,,I suggest you get a tutor to improve your math scores. ,我建议你找位家教来帮你提高数学成绩。
Unit1,wrinkle,,My mom is really worried about the wrinkles that are forming around her eyes.,我妈妈真的很担心正在她眼周形成的皱纹。
Unit1,thunder,n.雷，雷声，轰隆声v.打雷，发出轰隆声,Thunder and lightning scare me so much!,打雷和闪电吓坏我了！
Unit1,embassy,n. 大使的使命;  大使馆;  大使馆全体人员;  特使;  重要使命;  ,The French embassy has a beautiful facade.,法国大使馆建得很漂亮。
Unit1,relief,n. 解脱；减轻；安慰；浮雕,"Ahh, it's such a relief to finally finish my work.",啊，完成工作真是放松啊。
Unit1,steam,,The first trains were powered by steam.,第一辆火车是蒸汽驱动的。
Unit1,straw,n.稻草，麦杆；吸管,"Ever since I broke my jaw, I can only drink through a straw.",自从我摔坏了下巴，就只能用吸管喝了。
Unit1,academic,"n: 学者;  adj: (综合大学中的)学院的, 学术的;  ","Academic jobs are not always well paid, but they're very satisfying.",虽然学术工作收入不高，但是让人很满足。
Unit1,emergency,n. 紧急情况，突发事件,It's an emergency: get her to the hospital as soon as possible.,情况紧急，尽快送她去医院。
Unit1,heel,n.脚后跟，（鞋）后跟v.给(鞋)钉后掌；紧跟,Shoes with high heels look sexy.,高跟鞋看起来很性感。
Unit1,claw,"n. 爪;  (某些节肢动物的), 钳;  vi. 抓, 挖;  vt. 抓, 挖;  ",You have to watch out for the crab's claws.,你一定要小心螃蟹的钳。
Unit1,glare,,The sun's glare made it hard to see.,太阳强烈的光线让人无法直视。
Unit1,bench,n.长凳，条凳，(工作)台，座,Our class raised money to buy a new bench for the park.,我们班筹钱给公园买了个新长凳。
Unit1,facial,"n. 面部按摩, 美容;  adj. 表面的, 面部的;  ",Facials help keep her skin looking great.,美容能帮助她保持皮肤看起来光滑细嫩的状态。
Unit1,disability,n.残疾；无能；无资格；不利条件,"Even though the boy has a disability, he still enjoys making art with his dog.",尽管这个男孩儿有残疾，但是他仍然乐于和他的狗一起搞艺术创作。
Unit1,senior,adj.年长的；资格老的，地位较高的n.(大学或高中)毕业生,Senior citizens should be respected.,年长的人应该被尊重。
Unit1,mental,adj.心理的；精神的；思想的,People with mental health problems can go to a psychologist for help.,有精神健康问题的人们可以去心理医生那里寻求帮助。
Unit1,librarian,n.图书管理员,A helpful librarian can make your research much easier.,一个称职的图书管理员能让你更容易地做研究。
Unit1,gifted,adj.有天赋的；有才华的,"She was a gifted musician, even as a little girl.",她是个有天赋的音乐家，即使她是个小女孩。
Unit1,possibility,n.可能，可能性；可能的事，希望,"There's a possibility I'm right; then again, I might be wrong.",有可能我是对的，当然也有可能我是错的。
Unit1,sharp,adj.锋利的；敏锐的；清晰的adv. 急剧地；锐利地；突然地,The sharp knife can cut through steak. ,这把锋利的刀能切断牛排。
Unit1,grateful,adj.(to，for)感激的；感谢的,Thank you so much; I'm very grateful for your gift.,太谢谢啦！非常感谢你的礼物！
Unit1,guilty,adj.内疚的；有罪的,"Ok, we're guilty - just please don't kill us!",好吧，我们有罪。请不要杀我们。
Unit1,biology,n.生物学；生物；生命周期,Biology is the study of life.,生物学是对生命的研究。
Unit1,sigh,v./n.叹息，叹气,"""I wish he loved me,"" she said as she sighed with disappointment.",“我希望他爱我。”她哀叹道。
Unit1,strength,n.力量；长处；兵力,Show your strength! Hit it again!,展示出你的力量！再来一击！
Unit1,parrot,,Some parrots can talk just like a person.,有些鹦鹉可以像人一样说话。
Unit1,tear,,The hands tear the wall wide open.,一双手撕裂了这面墙。
Unit1,satellite,n.卫星；人造卫星,This space satellite transmits TV signals to earth.,这颗人造卫星把电视信号传输到地球。
Unit1,revision,n.修订，修改；修订本；复习,Stop making so many revisions to my book--you're ruining it!,不要再在我的书上做那么多修改了！你在摧残它！
Unit1,beard,n.(下巴上的)胡须,Santa is famous for his big white beard.,圣诞老人因他的白色大胡子而出名。
Unit1,part-time,adj. 部分时间的; 兼职的;  adv. 以部分时间; 作为兼职;  ,"During the day I go to school; at night, I work part-time as a waiter.",白天我去学校；晚上，我兼职做服务员。
Unit1,housewife,n. 家庭主妇;  ,She is a good housewife. She always stays home to cook and clean. ,她是个优秀的家庭主妇。她总是呆在家里做饭打扫。
Unit1,uniform,n.制服，军服adj.相同的，一律的,The nurses at the hospital really like their new uniforms.,医院的护士们都很喜欢她们的新制服。
Unit1,bleed,"n. 出血;  vi. 流血;  感到疼痛, 同情;  vt. 使流血;  使...排出液体;  ",My nose bleeds whenever I see hunks.,我看到帅哥就会流鼻血。
Unit1,file,"n. 文件夹, 档案;  文件;  vi. 把文件归档;  vt. 把(文件等)归档;  ",You can find the answer in one of these files.,你可以在其中一份文件里找到答案。
Unit1,satisfaction,"n. 满足, 满意;  乐事;  补偿;  ","They had enormous satisfaction in their marriage, even after 50 years.",即便是结婚50年后，他们对婚姻生活也很满足。
Unit1,hug,v.紧抱；拥抱n.拥抱,The happy couple hugs in front of their new house.,这对开心的夫妇相拥在他们的新房子前。
Unit1,forehead,n.前额，前部,I hope I don't have worry lines on my forehead.,我希望前额别长皱纹。
Unit1,chew,v.嚼，咀嚼n.嚼碎,Please don't chew and speak at the same time.,请不要边吃边说话。
Unit1,requirement,n.需要；必需品；要求,Having a passport is a requirement if you want to go to another country.,如果你想去其他国家，护照是必须的。
Unit1,squirrel,n.松鼠v.储存 ,This squirrel is trying to remember where he hid the nuts.,这只松鼠正试着回想他把坚果藏哪儿了。
Unit1,alike,adj.相同的，相似的；相像的,The two dogs are a lot alike. ,这两只狗长得很像。
Unit1,oral,adj.口头的；口语的 ,My teeth feel great after an oral cleaning.,口腔清洁后我的牙齿感觉超棒。
Unit1,scholar,n.学者；公费生，有奖学金的学生,"She's so young, but she's quite the little scholar.",她很小，但是已经是一个小小的学者啦。
Unit1,lightning,"n. 闪电;  意外的好运;  vi. 闪电;  adj. 闪电的, 闪电般的, 迅速的;  ",There was a lot of lightning during the storm last night. ,昨晚风暴来袭时电闪雷鸣。
Unit1,confirm,v. 确认，证实，批准,I'll confirm that I want to buy this shirt online.,我会确认我想在网上买这件衬衫。
Unit1,predict,v.预言，预告，预测 ,The fortune teller predicts her customer's future.,塔罗牌大师预测她的客户的未来。
Unit1,seed,n.种子，籽，种子选手,"If you sow the seeds now, next year we'll have some nice plants.",如果现在播下种子，明年我们就能有许多漂亮的植物了。
Unit1,neat,adj. 整洁的;  灵巧的;  纯的;  不掺水的;  ,My dog cleaned my house and made it very neat. ,我的狗打扫了我的房子让房间（看起来）很整齐。
