Units,words,mean_cn,sentence,sentence_tra
Unit1,paperwork,n.日常文书工作,I hate all the paperwork that my office job involves.,我恨一切跟我的职务工作有关的日常文书工作。
Unit1,design,vt.设计 n.设计;图样,The design for the house looks great--now let's build it!,这个房子的设计很棒，现在我们来建造它吧！
Unit1,minus,adj.负的prep.减(去)n.减号，劣势,Five minus two is three.,5减去2等于3。
Unit1,dial,,"Hold on, let me dial his number.","别挂电话,让我拨一下他的号码。"
Unit1,take up,开始做；论及；继续,"I decided to take up the guitar as a hobby, even though I'm a little old for it.","我决定把吉他当爱好,虽然我现在学有点老。"
Unit1,tube,n. 隧道；管子，管道；地铁,We use these stainless steel tubes to pump dangerous chemicals through.,我们用这些不锈钢管来引流一些危险的化学制品。
Unit1,volunteer,n. 志愿者;  志愿兵;  义务工作者;  vi. 自愿;  adj. 志愿的;  义务的;  自愿者的;  vt. 自愿做…;  自愿献出;  ,"""Will anybody volunteer to clean the park up?"" ""I'll do it!""",“有没有人自愿打扫公园？”“我愿意。”
Unit1,otherwise,,"Give me your money, otherwise I'll kill you.",给我你的钱，不然就杀了你。
Unit1,forecast,v. 预报n.预测，预报,We forecast that the business will do better in the coming year.,我们预测在接下来一年生意会更好。
Unit1,basin,n. 盆;  脸盆;  盆地;  vi. 凹下成盆状;  vt. 使(地壳)凹下成盆状;  ,The basin in our bathroom was very clean., 我们浴室的洗脸盆很干净。
Unit1,lifestyle,adj. 迎合顾客生活品味的; n.生活方式; ,It's important for elderly people to live a healthy lifestyle. ,老年人应该保持健康的生活方式，这很重要。
Unit1,couch potato,phr.  终日懒散在家的人; 电视迷; 成天看电视的人,The couch potato lies on the couch and watches TV all day.,这个电视迷成天在沙发上看电视。
Unit1,formal,adj.正式的，礼仪上的,Please wear formal clothes to the event--don't embarrass me again!,请穿正装来参加宴会，别再让我难堪了！
