units,words,mean_cn,sentence,sentence_tra
Unit4,protect\u2026from,保护……不受……(危害),The guards protect the Queen's palace from robbers.,卫兵保卫女王的领土不受盗贼破坏。
Unit4,in danger (of),在危险中；垂危,Be careful - you're in danger!,小心-你很危险！
Unit4,wildlife,,Africa has some of the most interesting wildlife in the world.,非洲有不少世界上最有趣的动物。
Unit4,dinosaur,n. 恐龙,"100 million years ago, dinosaurs ruled the Earth.","1亿年前,恐龙统治着地球。"
Unit4,according to,根据；据…所说,"According to the calendar, my paycheck is due today.",根据日历，我的薪水今天到账。
Unit4,appreciate,vi. 增值;  vt. 赏识;  为…表示感激;  领会;  使增值;  ," He appreciated a spoof painting, but he didn't realize that.       ",他没有意识到这是一幅恶搞图，还很欣赏它。
Unit4,reserve,n.储备，后备，保护区v.储备，保留，预定,The store keeps a large reserve in case prices suddenly go higher.,仓库保持大量库存以防物价突涨。
Unit4,attention,"interj. 立正!;  注意!;  n. 专心, 留心, 注意;  注意力;  关心;  体贴;  礼貌;  ",Please give me all of your attention. This is important. ,请把你所有的注意力放在我这儿，这很重要。
Unit4,pay attention to,注意,"Please pay attention to what I'm saying, because there will be a test on it at the end.",专心听我讲的话，因为最后会有一个相关的测试。
Unit4,habitat,n.自然环境，栖息地,A polar bear's habitat is Northern ice and snow.,北极熊的栖息地在冰天雪地的北极。
Unit4,harm,n.伤害，损害v.损害 ,Drinking while pregnant will do great harm to your baby.,孕妇饮酒对胎儿不好。
Unit4,secure,adj.安心的；安全的v.使安全；保卫；确保,I have a lot of anti-virus software to keep my computer secure.,我有很多防毒软件来确保我电脑的安全。
Unit4,endanger,"vt. 危及, 危害;  ",We endanger pandas by destroying their habitat.,我们毁坏了熊猫的聚居地，使它们的生存处于危机之中。
Unit4,rub,v. 抚摸；擦；擦破n. 摩擦；障碍；磨损处,"I like it when she rubs my forehead, since I have bad headaches.",我喜欢她揉我的前额，因为我有严重的头痛。
Unit4,inspect,v. 检查，审查,I had my mechanic inspect the car before I bought it.,在购买之前，我让技师先检查了一遍这部车。
Unit4,ending,n.结尾，结局，末尾,"We loved the movie, but we all cried at its sad ending.",我们喜欢这部电影，但它悲惨的结局让我们都哭了。
Unit4,laughter,n.笑，笑声,The family burst into laughter together.,一家人笑成一团。
Unit4,protection,n. 保护；保卫,"As a true friend, Jerry will always provide protection to Tom.",杰瑞真算得上朋友，他总是会为汤姆提供保护。
Unit4,mercy,n. 仁慈；宽恕,"I know I've been bad, but please have mercy on me!",我知道是我不好，但请宽恕我！
Unit4,respond,"n. 壁联;  vi. 作答;  响应, 做出反应;  vt. 以…作答;  ",The little boy responds to the customers.,这个小男孩儿接了客人的来电。
Unit4,disappearance,n.不见，消失,The police spent several days trying to find the boy after his disappearance. ,男孩失踪后，警察用了几天时间努力找他。
Unit4,bite,v.咬，叮，螫；剌穿,I took a big bite out of my sandwich.,我猛咬了一大口三明治。
Unit4,fur,n.毛皮，毛皮衣服，人造毛,"A fur coat is very warm, but very expensive!",皮毛外套很温暖，但也很昂贵。
Unit4,income,n. 收入,Most doctors earn an excellent income.,大多数医生有可观的收入。
Unit4,certain,adj. 确凿的;  确定的;  必然的;  某一;  ,"Please, teacher, ask me! I'm certain I have the right answer!",问我吧老师，我确定我知道正确答案！
Unit4,die out,灭绝，绝种,The dinosaurs died out a long time ago.,恐龙在很久以前就灭绝了。
Unit4,extinction,n.熄灭，灭绝，消失,"After the extinction of the dinosaurs, mammals came to rule the Earth.",恐龙灭绝后，哺乳动物开始统治地球。
Unit4,importance,n.重要；重要性,Mothers are of great importance to babies.,妈妈对宝宝十分重要！
Unit4,succeed,vi. 成功; 继承; 接着发生;  vt. 继承; 继…之后;  ,I succeeded in shooting three arrows in the center of the target.,我成功的把三支箭都射中靶心了。
Unit4,relief,n. 解脱；减轻；安慰；浮雕,"Ahh, it's such a relief to finally finish my work.",啊，完成工作真是放松啊。
Unit4,insect,n. 昆虫,I think beetles are the prettiest insects.,我觉得甲虫是最美的昆虫。
Unit4,contain,v.包含，容纳；遏制,Bottles with this sign usually contain poison.,带有这个标志的瓶子通常装着毒药。
Unit4,come into being,形成；产生,I want my unborn child to come into being happy and excited.,我希望我未出世的孩子快乐开心地成长。
Unit4,fierce,adj. 凶猛的;  猛烈的;  狂热的;  ,Male animals can be fierce when they fight over females.,当雄性动物为了雌性动物而打架时，它们会变得异常凶猛！
Unit4,in peace,安静，宁静； 和平地,We lived in peace far away from the big city.,我们住在远离大城市的一个僻静处。
Unit4,incident,n.事件，事变,I have never seen such an unusual incident in my life.,我长这么大从没见过这么不同寻常的事件。
Unit4,faithfully,adv. 忠实地；如实地；诚心诚意地；深信着地,The dog faithfully obeys his master.,狗会忠实地服从主人。
Unit4,powerful,adj.强有力的；有权威的,He was a powerful leader. ,他曾是一个强有力的领导。
Unit4,county,n.[英国]郡，[美国]县,This state is divided into several counties.,这个国家被分为了若干个郡。
Unit4,threaten,"vi. 威胁, 恐吓;  vt. 威胁, 恐吓;  预示…的恶兆;  ", He threatened me and asked to stay back after school.  ,他威胁我，让我放学后别走。
Unit4,dust,"n: 尘土, 灰尘;  vi: 掸尘, 涂上粉末;  vt: 掸掉, 擦去, 使成粉末;  ",Driving down the dirt road so fast created a lot of dust.,车从肮脏的道路上全速驶过，激得尘土飞扬。
Unit4,employ,n. 受雇;  职业;  使用;  vt. 雇用;  使忙于;  使用;  用于…;  ,"The interviewer told us, ""We only employ people who are ready to work hard.""",面试官对我们说：“我们只雇佣能够努力工作的人。”
Unit4,carpet,n.地毯,We need to choose a color for our new carpet.,我们要为新地毯选个颜色。
