Units,words,mean_cn,sentence,sentence_tra
Unit1,airline,n. 航空公司;  航空系统;  (飞机的)航线;  adj. 航空公司的;  在航线上的;  ,This airline only flies you to places the pilots really want to visit!,这家航空公司只带你飞去驾驶员想去的地方！
Unit1,essay,"n. 散文, 随笔, 文章;  ",I'm a merit student and I like writing essays. Bravo!,我是学霸我爱写论文。赞！
Unit1,slave,"n. 奴隶;  苦工;  vi. 奴隶般地工作, 苦干;  ",The Africans were taken to be slaves.,非洲人曾被当作奴隶。
Unit1,design,vt.设计 n.设计;图样,The design for the house looks great--now let's build it!,这个房子的设计很棒，现在我们来建造它吧！
Unit1,determine,v.确定，决定,I will determine which option is better.,我将决定哪一个选项更好。
Unit1,get something across,把……表达清楚,The teacher wants to get the idea across to his students.,老师想把自己的想法传达给学生。
Unit1,poisonous,adj.有毒的,One bite from a poisonous snake could kill you.,被毒蛇咬一口就能要你的命。
Unit1,consult,v.请教，咨询；查阅；商量,She consults her doctor to find out what she should do about the pain.,她咨询她的医生去找出治疗她疼痛的方法。
Unit1,designer,"n. 设计者, 设计师;  adj. 由设计师专门设计的;  标明设计师姓名的;  赶时髦的, 流行的;  ",When we wanted to create a logo for the company we hired a graphic designer.,当我们想为公司创建一个标志的时候，我们请了一名图形设计师。
Unit1,multiply,v.乘；繁殖；增加,10 multiplied by 8 is 80.,10乘以8等于80。
Unit1,CD,abbr. 光盘，激光唱片,Do you remember your first music CD?,你记得你的第一张音乐光盘吗？
Unit1,amazed,adj. 惊奇的，吃惊的,"She was amazed at the size of the diamond, but she didn't really want to marry him.",她被钻石的尺寸惊到了，但她不想嫁给他。
Unit1,campaign,,Many people came to support the president's campaign.,很多人都来这儿支持总统的竞选活动。
Unit1,slogan,n.标语，口号，广告语,"The company had a ""SMARTER"" slogan it liked to use.",这家公司有一个他们爱用的口号叫“机灵点儿”。
Unit1,innocent,adj. 单纯的；清白无辜的,The baby is still innocent--he knows nothing of the evils of the world.,这个婴儿仍然单纯无知，不了解世上的丑恶。
